telemetry_id,asset_id,timestamp,malware_detected,suspicious_process_count,endpoint_alert_count,ransomware_indicator,malicious_file_count,blocked_connection_count,isolation_triggered,detection_confidence,endpoint_security_score
EDR-000288,AST-00288,2026-09-03 23:58:14,False,5,6,False,0,7,False,0.52,8.3
EDR-000289,AST-00289,2026-08-12 20:58:14,False,4,13,False,0,48,False,0.53,7.8
EDR-000290,AST-00290,2026-08-20 21:58:14,False,6,13,False,0,14,False,0.58,7.5
EDR-000291,AST-00291,2026-08-26 15:58:14,True,10,16,False,1,30,True,0.62,4.5
EDR-000292,AST-00292,2026-08-27 02:58:14,False,10,15,False,0,33,False,0.39,6.4
EDR-000293,AST-00293,2026-08-17 08:58:14,False,8,5,False,0,35,False,0.38,7.5
EDR-000294,AST-00294,2026-08-16 22:58:14,False,1,1,False,0,21,False,0.27,10
EDR-000295,AST-00295,2026-08-24 04:58:14,False,4,17,False,0,39,False,0.36,7.9
EDR-000296,AST-00296,2026-08-08 22:58:14,False,4,17,False,0,9,False,0.59,7.5
EDR-000297,AST-00297,2026-08-25 20:58:14,False,1,2,False,0,45,False,0.49,9.5
EDR-000298,AST-00298,2026-09-03 17:58:14,False,6,15,False,0,9,False,0.65,7.1
EDR-000299,AST-00299,2026-08-17 10:58:14,False,2,19,False,0,25,False,0.38,8.1
EDR-000300,AST-00300,2026-08-10 01:58:14,False,9,18,False,0,19,False,0.6,6.5
EDR-000301,AST-00301,2026-08-14 10:58:14,False,1,1,False,0,8,False,0.55,9.3
EDR-000302,AST-00302,2026-08-11 11:58:14,False,3,16,False,0,31,False,0.59,7.3
EDR-000303,AST-00303,2026-08-06 10:58:14,False,8,1,False,0,36,False,0.34,8.8
EDR-000304,AST-00304,2026-08-31 17:58:14,False,9,8,False,0,2,False,0.77,7.7
EDR-000305,AST-00305,2026-08-17 00:58:14,False,8,14,False,0,25,False,0.15,7.3
EDR-000306,AST-00306,2026-08-07 18:58:14,False,0,3,False,0,8,False,0.69,9.4
EDR-000307,AST-00307,2026-09-02 19:58:14,False,5,3,False,0,34,False,0.58,9.1
EDR-000308,AST-00308,2026-08-20 21:58:14,False,7,0,False,0,37,False,0.52,9.0
EDR-000309,AST-00309,2026-08-23 03:58:14,False,0,17,False,0,14,False,0.41,7.8
EDR-000310,AST-00310,2026-08-09 11:58:14,False,2,3,False,0,24,False,0.15,8.9
EDR-000311,AST-00311,2026-08-16 07:58:14,False,0,1,False,0,3,False,0.11,9.8
EDR-000312,AST-00312,2026-08-31 11:58:14,False,0,7,False,0,8,False,0.64,9.1
EDR-000313,AST-00313,2026-08-24 14:58:14,False,0,11,False,0,19,False,0.74,8.8
EDR-000314,AST-00314,2026-08-24 13:58:14,True,7,18,False,1,34,True,0.95,4.5
EDR-000315,AST-00315,2026-08-29 07:58:14,False,1,4,False,0,18,False,0.24,9.4
EDR-000316,AST-00316,2026-08-10 07:58:14,True,3,12,False,1,22,False,0.78,6.4
EDR-000317,AST-00317,2026-09-01 01:58:14,False,2,17,False,0,4,False,0.26,8.4
EDR-000318,AST-00318,2026-09-02 22:58:14,True,5,4,False,1,29,True,0.65,6.2
EDR-000319,AST-00319,2026-08-22 02:58:14,False,7,16,False,0,50,False,0.47,6.7
EDR-000320,AST-00320,2026-08-06 22:58:14,False,8,17,False,0,41,False,0.66,6.6
EDR-000321,AST-00321,2026-08-25 23:58:14,False,1,17,False,0,4,False,0.74,8.5
EDR-000322,AST-00322,2026-08-31 12:58:14,False,4,20,False,0,12,False,0.31,6.9
EDR-000323,AST-00323,2026-08-22 06:58:14,False,4,7,False,0,47,False,0.48,8.0
EDR-000324,AST-00324,2026-08-28 12:58:14,False,4,20,False,0,48,False,0.19,7.7
EDR-000325,AST-00325,2026-08-17 22:58:14,False,9,5,False,0,42,False,0.56,7.8
EDR-000326,AST-00326,2026-08-31 07:58:14,False,4,13,False,0,15,False,0.3,8.4
EDR-000327,AST-00327,2026-08-07 15:58:14,False,1,17,False,0,6,False,0.13,8.6
EDR-000328,AST-00328,2026-09-02 09:58:14,False,1,6,False,0,28,False,0.6,8.9
EDR-000329,AST-00329,2026-08-16 02:58:14,False,4,10,False,0,33,False,0.72,8.6
EDR-000330,AST-00330,2026-08-24 12:58:14,False,1,11,False,0,18,False,0.64,8.4
EDR-000331,AST-00331,2026-09-02 13:58:14,False,3,0,False,0,21,False,0.52,9.4
EDR-000332,AST-00332,2026-08-12 23:58:14,False,10,1,False,0,43,False,0.47,8.3
EDR-000333,AST-00333,2026-08-31 06:58:14,False,6,10,False,0,47,False,0.15,7.9
EDR-000334,AST-00334,2026-08-22 17:58:14,False,5,20,False,0,37,False,0.17,7.5
EDR-000335,AST-00335,2026-08-31 19:58:14,False,9,10,False,0,16,False,0.32,7.3
EDR-000336,AST-00336,2026-08-17 02:58:14,False,3,16,False,0,11,False,0.41,7.3
EDR-000337,AST-00337,2026-08-06 15:58:14,False,5,5,False,0,43,False,0.49,8.8
EDR-000338,AST-00338,2026-08-07 23:58:14,True,5,1,False,0,49,True,0.85,6.5
EDR-000339,AST-00339,2026-09-02 22:58:14,False,1,0,False,0,30,False,0.8,10
EDR-000340,AST-00340,2026-08-22 19:58:14,False,3,19,False,0,8,False,0.5,7.6
EDR-000341,AST-00341,2026-08-16 12:58:14,False,7,0,False,0,26,False,0.44,8.8
EDR-000342,AST-00342,2026-08-27 14:58:14,False,1,13,False,0,40,False,0.2,8.4
EDR-000343,AST-00343,2026-08-20 08:58:14,False,6,17,False,0,36,False,0.43,7.1
EDR-000344,AST-00344,2026-08-30 04:58:14,False,6,18,True,0,48,False,0.12,4.0
EDR-000345,AST-00345,2026-08-12 22:58:14,False,0,14,False,0,18,False,0.11,8.6
EDR-000346,AST-00346,2026-08-16 06:58:14,False,3,5,False,0,24,False,0.5,9.3
EDR-000347,AST-00347,2026-08-14 18:58:14,False,8,3,False,0,12,False,0.3,8.5
EDR-000348,AST-00348,2026-08-07 03:58:14,False,10,1,False,0,1,False,0.72,7.9
EDR-000349,AST-00349,2026-08-15 01:58:14,False,10,19,False,0,15,False,0.52,5.7
EDR-000350,AST-00350,2026-08-25 10:58:14,True,4,10,False,0,27,True,0.89,6.6
EDR-000351,AST-00351,2026-08-09 08:58:14,False,1,0,False,0,11,False,0.63,10
EDR-000352,AST-00352,2026-08-31 08:58:14,False,2,16,False,0,16,False,0.16,7.8
EDR-000353,AST-00353,2026-08-31 21:58:14,True,0,9,False,2,50,True,0.77,7.5
EDR-000354,AST-00354,2026-09-02 00:58:14,False,9,15,False,0,30,False,0.38,6.8
EDR-000355,AST-00355,2026-08-10 04:58:14,False,5,19,False,0,48,False,0.15,6.6
EDR-000356,AST-00356,2026-08-09 20:58:14,False,3,2,False,0,47,False,0.13,9.3
EDR-000357,AST-00357,2026-08-09 12:58:14,False,6,1,False,0,23,False,0.23,8.9
EDR-000358,AST-00358,2026-08-14 18:58:14,False,6,12,False,0,0,False,0.29,7.5
EDR-000359,AST-00359,2026-08-10 08:58:14,False,7,9,False,0,0,False,0.61,7.6
EDR-000360,AST-00360,2026-08-06 12:58:14,False,5,19,False,0,28,False,0.66,6.9
EDR-000361,AST-00361,2026-08-22 09:58:14,False,10,0,False,0,47,False,0.47,8.3
EDR-000362,AST-00362,2026-08-17 17:58:14,False,3,13,False,0,49,False,0.64,7.9
EDR-000363,AST-00363,2026-08-26 22:58:14,False,5,9,False,0,16,False,0.28,8.0
EDR-000364,AST-00364,2026-08-21 01:58:14,False,1,9,False,0,18,False,0.26,8.7
EDR-000365,AST-00365,2026-08-16 12:58:14,False,4,19,False,0,50,False,0.53,7.2
EDR-000366,AST-00366,2026-08-08 17:58:14,True,0,18,False,3,42,True,0.99,5.8
EDR-000367,AST-00367,2026-08-06 11:58:14,False,8,8,False,0,16,False,0.63,7.4
EDR-000368,AST-00368,2026-08-27 09:58:14,False,2,5,False,0,49,False,0.56,9.6
EDR-000369,AST-00369,2026-08-08 08:58:14,False,8,17,False,0,17,False,0.47,7.1
EDR-000370,AST-00370,2026-08-09 20:58:14,False,5,7,False,0,34,False,0.34,8.2
EDR-000371,AST-00371,2026-08-26 17:58:14,False,9,2,False,0,30,False,0.26,8.4
EDR-000372,AST-00372,2026-08-12 20:58:14,False,1,15,False,0,5,False,0.26,8.1
EDR-000373,AST-00373,2026-08-10 19:58:14,False,6,13,False,0,42,False,0.37,7.7
EDR-000374,AST-00374,2026-08-23 18:58:14,False,9,9,False,0,24,False,0.41,7.6
EDR-000375,AST-00375,2026-08-12 01:58:14,False,0,4,False,0,10,False,0.11,9.8
EDR-000376,AST-00376,2026-08-22 14:58:14,False,6,12,False,0,14,False,0.64,7.9
EDR-000377,AST-00377,2026-08-30 08:58:14,False,4,6,False,0,46,False,0.44,8.5
EDR-000378,AST-00378,2026-08-24 04:58:14,False,2,2,False,0,8,False,0.7,9.8
EDR-000379,AST-00379,2026-08-21 05:58:14,False,5,7,False,0,29,False,0.78,7.8
EDR-000380,AST-00380,2026-08-14 15:58:14,False,9,2,False,0,48,False,0.33,7.7
EDR-000381,AST-00381,2026-08-29 19:58:14,False,8,12,False,0,38,False,0.68,7.2
EDR-000382,AST-00382,2026-08-10 12:58:14,False,3,6,False,0,38,False,0.66,8.6
EDR-000383,AST-00383,2026-08-14 13:58:14,False,10,18,False,0,14,False,0.54,5.8
EDR-000384,AST-00384,2026-08-07 03:58:14,False,7,9,False,0,23,False,0.35,7.8
EDR-000385,AST-00385,2026-08-16 08:58:14,False,7,1,False,0,25,False,0.24,8.8
EDR-000386,AST-00386,2026-08-26 16:58:14,False,10,5,False,0,43,False,0.17,7.3
EDR-000387,AST-00387,2026-08-11 16:58:14,False,0,11,False,0,14,False,0.29,9.3
EDR-000388,AST-00388,2026-08-31 09:58:14,False,6,17,False,0,40,False,0.58,7.0
EDR-000389,AST-00389,2026-09-01 04:58:14,False,1,10,False,0,4,False,0.65,8.6
EDR-000390,AST-00390,2026-08-11 23:58:14,False,5,3,False,0,7,False,0.22,9.0
EDR-000391,AST-00391,2026-08-28 15:58:14,False,0,13,False,0,26,False,0.24,8.5
EDR-000392,AST-00392,2026-08-09 12:58:14,False,6,15,False,0,9,False,0.29,7.3
EDR-000393,AST-00393,2026-09-02 19:58:14,False,3,1,False,0,29,False,0.1,9.8
EDR-000394,AST-00394,2026-08-29 12:58:14,False,3,6,False,0,15,False,0.18,9.1
EDR-000395,AST-00395,2026-08-23 03:58:14,False,3,19,False,0,41,False,0.59,7.6
EDR-000396,AST-00396,2026-08-18 03:58:14,False,6,6,False,0,46,False,0.3,8.1
EDR-000397,AST-00397,2026-08-07 01:58:14,True,9,0,False,0,10,True,0.67,6.2
EDR-000398,AST-00398,2026-08-14 01:58:14,False,8,19,False,0,35,False,0.52,6.3
EDR-000399,AST-00399,2026-09-03 00:58:14,False,7,5,False,0,15,False,0.73,8.4
EDR-000400,AST-00400,2026-08-08 12:58:14,True,4,18,False,3,39,True,0.98,5.2
EDR-000401,AST-00401,2026-08-14 18:58:14,False,7,16,False,0,21,False,0.28,7.0
EDR-000402,AST-00402,2026-08-14 00:58:14,False,1,7,False,0,30,False,0.26,9.3
EDR-000403,AST-00403,2026-09-01 21:58:14,False,10,18,False,0,42,False,0.5,6.0
EDR-000404,AST-00404,2026-09-02 01:58:14,False,3,5,False,0,32,False,0.22,8.7
EDR-000405,AST-00405,2026-08-27 17:58:14,False,4,20,False,0,45,False,0.29,7.2
EDR-000406,AST-00406,2026-09-03 23:58:14,False,9,3,True,0,42,False,0.15,5.1
EDR-000407,AST-00407,2026-08-21 09:58:14,False,5,4,False,0,16,False,0.5,8.6
EDR-000408,AST-00408,2026-08-29 03:58:14,False,3,13,False,0,46,False,0.57,8.6
EDR-000409,AST-00409,2026-08-20 06:58:14,False,9,12,False,0,43,False,0.75,7.2
EDR-000410,AST-00410,2026-08-10 21:58:14,False,9,5,False,0,45,False,0.17,7.5
EDR-000411,AST-00411,2026-08-08 01:58:14,False,7,2,False,0,16,False,0.68,8.2
EDR-000412,AST-00412,2026-08-28 23:58:14,False,3,5,False,0,47,False,0.24,9.3
EDR-000413,AST-00413,2026-08-23 03:58:14,False,9,9,False,0,1,False,0.13,7.7
EDR-000414,AST-00414,2026-08-15 22:58:14,False,0,13,False,0,48,False,0.24,8.7
EDR-000415,AST-00415,2026-08-14 23:58:14,False,2,13,False,0,32,False,0.33,8.0
EDR-000416,AST-00416,2026-08-10 07:58:14,False,10,14,False,0,50,False,0.1,6.4
EDR-000417,AST-00417,2026-09-02 04:58:14,False,6,17,False,0,16,False,0.67,7.5
EDR-000418,AST-00418,2026-08-23 05:58:14,False,9,7,False,0,23,False,0.54,7.0
EDR-000419,AST-00419,2026-08-14 11:58:14,False,9,17,False,0,50,False,0.29,7.0
EDR-000420,AST-00420,2026-08-24 10:58:14,False,1,6,False,0,38,False,0.6,9.1
EDR-000421,AST-00421,2026-08-14 17:58:14,False,3,11,False,0,21,False,0.26,7.9
EDR-000422,AST-00422,2026-09-01 13:58:14,False,5,16,False,0,18,False,0.44,7.8
EDR-000423,AST-00423,2026-08-17 21:58:14,False,1,10,False,0,22,False,0.54,8.9
EDR-000424,AST-00424,2026-08-15 08:58:14,False,1,15,True,0,25,False,0.62,5.1
EDR-000425,AST-00425,2026-08-25 02:58:14,False,5,6,False,0,21,False,0.13,8.5
EDR-000426,AST-00426,2026-08-07 13:58:14,False,1,19,False,0,46,False,0.56,7.8
EDR-000427,AST-00427,2026-09-02 05:58:14,False,2,17,False,0,8,False,0.77,8.3
EDR-000428,AST-00428,2026-08-12 18:58:14,False,6,15,False,0,17,False,0.25,7.5
EDR-000429,AST-00429,2026-09-04 14:58:14,False,6,3,False,0,13,False,0.3,8.2
EDR-000430,AST-00430,2026-08-19 21:58:14,False,8,6,False,0,46,False,0.15,8.1
EDR-000431,AST-00431,2026-08-16 15:58:14,False,8,17,False,0,15,False,0.48,6.7
EDR-000432,AST-00432,2026-08-06 10:58:14,False,4,2,False,0,36,False,0.59,9.2
EDR-000433,AST-00433,2026-08-06 21:58:14,False,4,18,False,0,39,False,0.38,6.9
EDR-000434,AST-00434,2026-08-30 15:58:14,False,3,4,False,0,29,False,0.66,9.2
EDR-000435,AST-00435,2026-08-23 06:58:14,False,5,19,False,0,37,False,0.74,6.6
EDR-000436,AST-00436,2026-08-13 20:58:14,False,9,6,False,0,2,False,0.56,7.9
EDR-000437,AST-00437,2026-08-31 20:58:14,False,6,0,False,0,45,False,0.46,9.2
EDR-000438,AST-00438,2026-08-19 09:58:14,False,7,13,False,0,13,False,0.5,7.0
EDR-000439,AST-00439,2026-09-02 10:58:14,False,5,0,False,0,13,False,0.23,9.1
EDR-000440,AST-00440,2026-08-07 23:58:14,False,8,12,False,0,38,False,0.71,7.7
EDR-000441,AST-00441,2026-08-19 21:58:14,False,3,11,False,0,27,False,0.5,7.8
EDR-000442,AST-00442,2026-08-07 01:58:14,False,6,16,False,0,43,False,0.57,7.3
EDR-000443,AST-00443,2026-08-21 03:58:14,True,3,20,False,0,39,True,0.63,5.3
EDR-000444,AST-00444,2026-08-18 17:58:14,False,9,15,False,0,47,False,0.19,7.1
EDR-000445,AST-00445,2026-08-11 18:58:14,False,3,4,False,0,48,False,0.51,9.4
EDR-000446,AST-00446,2026-08-19 22:58:14,False,5,7,False,0,8,False,0.63,8.4
EDR-000447,AST-00447,2026-08-27 05:58:14,False,7,20,False,0,41,False,0.21,6.6
EDR-000448,AST-00448,2026-08-31 09:58:14,False,1,20,False,0,3,False,0.37,8.0
EDR-000449,AST-00449,2026-08-16 10:58:14,False,2,0,False,0,28,False,0.12,9.7
EDR-000450,AST-00450,2026-08-07 01:58:14,False,8,13,False,0,8,False,0.7,7.0
EDR-000451,AST-00451,2026-08-14 05:58:14,False,4,12,False,0,21,False,0.48,8.4
EDR-000452,AST-00452,2026-08-10 19:58:14,False,1,9,False,0,4,False,0.21,9.4
EDR-000453,AST-00453,2026-09-04 06:58:14,False,4,0,False,0,5,False,0.1,9.1
EDR-000454,AST-00454,2026-08-24 05:58:14,False,2,11,False,0,37,False,0.59,8.4
EDR-000455,AST-00455,2026-08-13 03:58:14,False,5,7,False,0,6,False,0.52,8.3
EDR-000456,AST-00456,2026-08-30 01:58:14,False,6,16,False,0,48,False,0.52,7.0
EDR-000457,AST-00457,2026-08-26 22:58:14,False,5,1,False,0,4,False,0.26,8.4
EDR-000458,AST-00458,2026-08-23 23:58:14,False,5,0,False,0,47,False,0.36,8.8
EDR-000459,AST-00459,2026-08-22 03:58:14,False,8,5,False,0,41,False,0.76,8.1
EDR-000460,AST-00460,2026-08-16 10:58:14,False,0,17,False,0,16,False,0.42,8.2
EDR-000461,AST-00461,2026-09-03 01:58:14,False,5,1,False,0,26,False,0.46,9.0
EDR-000462,AST-00462,2026-08-25 16:58:14,False,2,7,False,0,27,False,0.29,8.9
EDR-000463,AST-00463,2026-08-17 06:58:14,False,0,19,False,0,29,False,0.49,8.0
EDR-000464,AST-00464,2026-09-01 12:58:14,False,5,9,False,0,7,False,0.12,8.1
EDR-000465,AST-00465,2026-08-16 00:58:14,False,3,2,False,0,36,False,0.59,8.8
EDR-000466,AST-00466,2026-08-08 02:58:14,False,5,4,False,0,37,False,0.78,8.4
EDR-000467,AST-00467,2026-09-01 09:58:14,False,6,2,False,0,38,False,0.2,8.8
EDR-000468,AST-00468,2026-08-09 08:58:14,False,7,18,False,0,27,False,0.46,6.8
EDR-000469,AST-00469,2026-08-15 20:58:14,False,2,13,False,0,26,False,0.67,8.5
EDR-000470,AST-00470,2026-08-30 21:58:14,False,0,3,False,0,35,False,0.56,10
EDR-000471,AST-00471,2026-08-05 17:58:14,False,10,12,False,0,48,False,0.68,7.1
EDR-000472,AST-00472,2026-08-15 06:58:14,False,2,1,False,0,5,False,0.32,9.6
EDR-000473,AST-00473,2026-08-11 17:58:14,False,7,17,False,0,3,False,0.4,6.8
EDR-000474,AST-00474,2026-08-29 06:58:14,False,1,9,False,0,0,False,0.13,8.9
EDR-000475,AST-00475,2026-08-20 20:58:14,False,3,14,False,0,17,False,0.65,7.7
EDR-000476,AST-00476,2026-08-23 11:58:14,False,8,8,False,0,19,False,0.55,7.3
EDR-000477,AST-00477,2026-08-22 18:58:14,False,6,5,False,0,31,False,0.24,8.4
EDR-000478,AST-00478,2026-08-25 02:58:14,False,2,7,False,0,9,False,0.32,8.4
EDR-000479,AST-00479,2026-08-27 22:58:14,False,6,10,False,0,1,False,0.64,7.8
EDR-000480,AST-00480,2026-08-14 10:58:14,False,6,15,False,0,37,False,0.14,7.8
EDR-000481,AST-00481,2026-08-21 00:58:14,False,2,7,False,0,31,False,0.3,8.9
EDR-000482,AST-00482,2026-08-15 11:58:14,False,6,5,True,0,26,False,0.57,5.3
EDR-000483,AST-00483,2026-08-25 17:58:14,False,3,15,False,0,7,False,0.47,8.1
EDR-000484,AST-00484,2026-08-15 16:58:14,False,4,13,False,0,19,False,0.38,8.3
EDR-000485,AST-00485,2026-08-13 03:58:14,False,3,5,False,0,7,False,0.36,8.9
EDR-000486,AST-00486,2026-09-01 17:58:14,False,1,0,False,0,45,False,0.31,9.6
EDR-000487,AST-00487,2026-08-20 15:58:14,False,8,7,False,0,4,False,0.2,7.2
EDR-000488,AST-00488,2026-09-01 07:58:14,False,6,5,False,0,6,False,0.56,8.4
EDR-000489,AST-00489,2026-08-13 00:58:14,False,1,9,False,0,45,False,0.21,8.8
EDR-000490,AST-00490,2026-08-09 11:58:14,False,10,14,False,0,36,False,0.57,6.8
EDR-000491,AST-00491,2026-08-31 20:58:14,False,3,13,False,0,30,False,0.17,8.0
EDR-000492,AST-00492,2026-09-04 14:58:14,False,4,10,False,0,30,False,0.37,8.2
EDR-000493,AST-00493,2026-08-30 09:58:14,False,10,14,False,0,13,False,0.17,6.1
EDR-000494,AST-00494,2026-08-13 23:58:14,False,7,19,False,0,31,False,0.67,6.5
EDR-000495,AST-00495,2026-08-12 20:58:14,False,5,20,False,0,42,False,0.45,7.2
EDR-000496,AST-00496,2026-09-01 15:58:14,False,10,16,False,0,43,False,0.43,6.9
EDR-000497,AST-00497,2026-08-18 07:58:14,False,7,7,False,0,33,False,0.63,8.1
EDR-000498,AST-00498,2026-08-11 03:58:14,False,3,13,False,0,0,False,0.39,7.7
EDR-000499,AST-00499,2026-08-12 17:58:14,False,9,9,False,0,12,False,0.63,7.2
EDR-000500,AST-00500,2026-08-07 20:58:14,False,4,11,False,0,24,False,0.37,8.4
EDR-000501,AST-00501,2026-08-18 06:58:14,False,2,16,True,0,8,False,0.51,5.1
EDR-000502,AST-00502,2026-08-15 01:58:14,False,6,19,False,0,40,False,0.76,7.4
EDR-000503,AST-00503,2026-08-31 03:58:14,False,2,13,True,0,40,False,0.52,5.0
EDR-000504,AST-00504,2026-08-27 08:58:14,False,3,15,False,0,5,False,0.73,7.8
EDR-000505,AST-00505,2026-08-21 08:58:14,False,1,19,False,0,41,False,0.77,7.7
EDR-000506,AST-00506,2026-08-28 08:58:14,True,5,15,False,3,19,True,0.97,5.6
EDR-000507,AST-00507,2026-09-02 00:58:14,False,7,19,False,0,29,False,0.39,7.1
EDR-000508,AST-00508,2026-08-19 17:58:14,False,4,3,False,0,17,False,0.25,9.3
EDR-000509,AST-00509,2026-08-06 03:58:14,False,10,14,False,0,33,False,0.23,6.7
EDR-000510,AST-00510,2026-08-17 19:58:14,False,6,18,False,0,11,False,0.25,6.7
EDR-000511,AST-00511,2026-08-27 09:58:14,False,8,5,False,0,21,False,0.72,8.2
EDR-000512,AST-00512,2026-08-26 23:58:14,False,1,18,False,0,28,False,0.54,7.9
EDR-000513,AST-00513,2026-08-22 03:58:14,False,9,13,False,0,3,False,0.8,7.3
EDR-000514,AST-00514,2026-08-09 17:58:14,False,2,12,False,0,18,False,0.38,8.4
EDR-000515,AST-00515,2026-08-13 23:58:14,False,7,16,False,0,19,False,0.45,7.2
EDR-000516,AST-00516,2026-08-18 18:58:14,True,1,16,False,3,29,True,0.75,6.2
EDR-000517,AST-00517,2026-08-13 05:58:14,False,5,15,False,0,4,False,0.45,7.0
EDR-000518,AST-00518,2026-08-29 18:58:14,False,8,6,False,0,15,False,0.23,7.3
EDR-000519,AST-00519,2026-08-22 13:58:14,False,6,0,False,0,5,False,0.35,8.7
EDR-000520,AST-00520,2026-08-28 22:58:14,False,5,13,False,0,38,False,0.6,7.5
EDR-000521,AST-00521,2026-08-20 14:58:14,False,1,0,False,0,50,False,0.23,9.4
EDR-000522,AST-00522,2026-08-27 09:58:14,False,8,10,False,0,36,False,0.15,7.5
EDR-000523,AST-00523,2026-08-10 15:58:14,False,6,6,False,0,23,False,0.73,8.5
EDR-000524,AST-00524,2026-08-19 17:58:14,False,10,4,False,0,24,False,0.66,7.5
EDR-000525,AST-00525,2026-08-24 03:58:14,False,5,12,False,0,41,False,0.28,8.2
EDR-000526,AST-00526,2026-08-19 13:58:14,False,10,2,False,0,50,False,0.21,7.4
EDR-000527,AST-00527,2026-08-16 18:58:14,False,8,8,False,0,49,False,0.4,7.7
EDR-000528,AST-00528,2026-08-26 01:58:14,False,1,8,False,0,4,False,0.47,9.3
EDR-000529,AST-00529,2026-08-27 03:58:14,False,6,4,False,0,27,False,0.34,8.8
EDR-000530,AST-00530,2026-09-04 14:58:14,False,9,19,False,0,34,False,0.77,6.2
EDR-000531,AST-00531,2026-09-02 05:58:14,False,1,14,False,0,46,False,0.79,7.9
EDR-000532,AST-00532,2026-08-27 21:58:14,False,9,13,False,0,49,False,0.59,6.5
EDR-000533,AST-00533,2026-08-19 14:58:14,False,1,0,False,0,47,False,0.32,9.6
EDR-000534,AST-00534,2026-08-16 20:58:14,False,10,4,False,0,30,False,0.74,7.3
EDR-000535,AST-00535,2026-08-26 13:58:14,False,6,5,False,0,18,False,0.12,8.5
EDR-000536,AST-00536,2026-08-16 19:58:14,False,2,7,False,0,37,False,0.39,9.1
EDR-000537,AST-00537,2026-09-02 13:58:14,False,9,2,False,0,23,False,0.39,8.2
EDR-000538,AST-00538,2026-08-27 00:58:14,False,2,13,False,0,16,False,0.76,8.5
EDR-000539,AST-00539,2026-08-12 14:58:14,False,10,7,False,0,45,False,0.54,7.4
EDR-000540,AST-00540,2026-08-13 23:58:14,False,7,14,False,0,47,False,0.3,7.0
EDR-000541,AST-00541,2026-08-22 21:58:14,False,6,1,False,0,38,False,0.66,8.9
EDR-000542,AST-00542,2026-08-20 19:58:14,False,2,18,False,0,5,False,0.45,7.4
EDR-000543,AST-00543,2026-08-14 17:58:14,False,1,18,False,0,11,False,0.61,7.9
EDR-000544,AST-00544,2026-08-08 12:58:14,False,0,5,False,0,6,False,0.32,9.9
EDR-000545,AST-00545,2026-08-14 01:58:14,False,10,9,False,0,33,False,0.7,6.8
EDR-000546,AST-00546,2026-08-22 16:58:14,False,10,14,False,0,5,False,0.79,6.5
EDR-000547,AST-00547,2026-09-01 06:58:14,False,2,2,False,0,38,False,0.36,8.9
EDR-000548,AST-00548,2026-08-08 08:58:14,False,2,19,False,0,0,False,0.43,7.9
EDR-000549,AST-00549,2026-08-07 13:58:14,False,6,10,False,0,23,False,0.58,8.1
EDR-000550,AST-00550,2026-08-31 11:58:14,False,9,7,False,0,4,False,0.44,7.9
EDR-000551,AST-00551,2026-08-09 20:58:14,False,2,17,False,0,39,False,0.14,7.6
EDR-000552,AST-00552,2026-08-30 07:58:14,False,5,13,False,0,36,False,0.37,7.4
EDR-000553,AST-00553,2026-08-26 08:58:14,False,10,12,False,0,49,False,0.69,7.2
EDR-000554,AST-00554,2026-08-09 05:58:14,False,4,5,False,0,25,False,0.62,8.6
EDR-000555,AST-00555,2026-08-09 19:58:14,False,7,10,False,0,41,False,0.36,7.9
EDR-000556,AST-00556,2026-09-02 06:58:14,False,6,10,False,0,41,False,0.6,7.6
EDR-000557,AST-00557,2026-08-10 06:58:14,False,2,12,False,0,36,False,0.77,8.9
EDR-000558,AST-00558,2026-08-23 00:58:14,False,6,6,False,0,10,False,0.75,8.1
EDR-000559,AST-00559,2026-08-25 18:58:14,False,10,15,False,0,30,False,0.46,6.4
EDR-000560,AST-00560,2026-08-06 19:58:14,False,3,0,False,0,27,False,0.2,9.7
EDR-000561,AST-00561,2026-08-10 01:58:14,False,1,13,False,0,42,False,0.31,8.7
EDR-000562,AST-00562,2026-08-12 16:58:14,False,1,1,False,0,24,False,0.56,9.8
EDR-000563,AST-00563,2026-08-14 11:58:14,False,3,5,False,0,25,False,0.2,8.7
EDR-000564,AST-00564,2026-08-17 13:58:14,False,7,16,False,0,50,False,0.23,6.9
EDR-000565,AST-00565,2026-08-21 09:58:14,False,3,0,False,0,23,False,0.12,9.8
EDR-000566,AST-00566,2026-08-09 17:58:14,False,9,14,False,0,4,False,0.25,6.9
EDR-000567,AST-00567,2026-09-03 03:58:14,False,0,2,False,0,50,False,0.34,10
EDR-000568,AST-00568,2026-08-16 12:58:14,False,4,19,False,0,16,False,0.74,7.6
EDR-000569,AST-00569,2026-08-20 18:58:14,False,9,8,False,0,8,False,0.5,7.5
EDR-000570,AST-00570,2026-08-31 02:58:14,False,6,14,False,0,0,False,0.35,7.7
EDR-000571,AST-00571,2026-08-26 17:58:14,False,3,10,False,0,41,False,0.38,8.8
EDR-000572,AST-00572,2026-08-20 07:58:14,False,7,13,False,0,28,False,0.26,7.0
EDR-000573,AST-00573,2026-08-28 10:58:14,False,10,14,False,0,16,False,0.39,6.8
