cloud_event_id,asset_id,cloud_provider,service_type,public_exposure,misconfiguration_type,encryption_enabled,logging_enabled,iam_risk,open_port_count,exposed_storage,compliance_violation,cloud_risk_score
CLOUD-000301,AST-00469,GCP,DevOps,False,Public RDS Instance,False,True,High,1,True,True,7.5
CLOUD-000302,AST-00470,Azure,Compute,False,None,True,True,High,1,False,False,2.4
CLOUD-000303,AST-00475,AWS,Storage,False,No MFA on Root Account,False,True,High,3,False,True,6.0
CLOUD-000304,AST-00476,AWS,Identity,False,None,False,True,Low,1,False,True,1.5
CLOUD-000305,AST-00477,Azure,Database,False,None,False,True,High,3,True,True,6.0
CLOUD-000306,AST-00478,Azure,DevOps,True,None,True,True,Medium,6,False,False,5.2
CLOUD-000307,AST-00479,AWS,Serverless,False,None,True,True,High,3,False,False,2.7
CLOUD-000308,AST-00480,AWS,DevOps,False,None,True,True,Medium,3,False,False,1.8
CLOUD-000309,AST-00483,Azure,Compute,False,Exposed API Key,True,False,High,3,True,True,7.5
CLOUD-000310,AST-00484,GCP,Identity,False,Missing WAF,True,True,Medium,1,False,True,3.2
CLOUD-000311,AST-00485,GCP,Analytics,False,None,True,True,Low,2,False,False,0
CLOUD-000312,AST-00488,Azure,Database,False,None,True,True,High,0,False,False,2.5
CLOUD-000313,AST-00489,GCP,Compute,False,None,True,True,Low,3,True,False,1.8
CLOUD-000314,AST-00490,AWS,Analytics,False,Public S3 Bucket,False,True,Medium,1,False,True,4.5
CLOUD-000315,AST-00492,GCP,Database,False,None,True,True,Low,0,False,False,0.2
CLOUD-000316,AST-00493,Azure,Compute,False,Open Security Group,False,False,Medium,3,False,True,6.4
CLOUD-000317,AST-00496,GCP,Database,False,None,True,True,Low,2,False,False,0.3
CLOUD-000318,AST-00497,Azure,Compute,False,None,True,True,Low,2,False,False,0.5
CLOUD-000319,AST-00499,Azure,Serverless,False,Unrotated Access Keys,True,False,High,0,False,True,4.9
CLOUD-000320,AST-00502,GCP,ML,True,None,True,True,Medium,9,False,False,6.3
CLOUD-000321,AST-00506,Azure,Container,True,None,True,True,Low,8,False,False,4.6
CLOUD-000322,AST-00508,Azure,ML,False,None,True,True,High,0,False,False,2.3
CLOUD-000323,AST-00512,Azure,DevOps,False,Default VPC,True,True,Low,0,False,True,1.6
CLOUD-000324,AST-00513,AWS,Compute,False,None,True,True,Medium,3,False,False,1.4
CLOUD-000325,AST-00514,Azure,Networking,False,Overly Permissive IAM Policy,True,True,Low,3,False,True,2.7
CLOUD-000326,AST-00515,Azure,Database,False,None,True,True,Low,0,False,False,0
CLOUD-000327,AST-00517,GCP,Database,False,None,True,False,Low,3,False,True,1.2
CLOUD-000328,AST-00518,Azure,Identity,False,None,True,True,Low,2,False,False,0.3
CLOUD-000329,AST-00521,GCP,Database,False,None,True,True,Medium,0,False,False,1.5
CLOUD-000330,AST-00522,AWS,Compute,False,None,True,True,Low,3,False,False,0.5
CLOUD-000331,AST-00524,Azure,Identity,False,None,True,True,Low,2,False,False,0
CLOUD-000332,AST-00525,GCP,Analytics,False,None,False,True,Low,1,False,True,1.3
CLOUD-000333,AST-00526,Azure,Networking,True,None,True,True,Low,7,False,False,4.5
CLOUD-000334,AST-00530,AWS,Analytics,False,None,True,True,Low,1,True,False,1.6
CLOUD-000335,AST-00531,Azure,Analytics,False,None,True,False,High,2,False,True,3.0
CLOUD-000336,AST-00532,GCP,Identity,False,None,True,True,Low,1,False,False,0
CLOUD-000337,AST-00534,Azure,Identity,False,None,True,True,Medium,2,True,False,2.9
CLOUD-000338,AST-00535,Azure,Compute,False,Public RDS Instance,True,True,Medium,3,False,True,4.1
CLOUD-000339,AST-00537,GCP,ML,False,None,False,False,Low,1,False,True,2.6
CLOUD-000340,AST-00538,Azure,DevOps,False,None,True,True,Low,2,False,False,0.1
CLOUD-000341,AST-00539,Azure,Analytics,False,None,True,True,Medium,0,False,False,1.2
CLOUD-000342,AST-00540,GCP,Storage,False,Unencrypted Volume,False,True,High,0,False,True,5.2
CLOUD-000343,AST-00542,Azure,Database,False,Unencrypted Volume,False,True,High,3,False,True,5.6
CLOUD-000344,AST-00544,AWS,Serverless,False,None,True,False,High,2,False,True,3.5
CLOUD-000345,AST-00545,GCP,Storage,False,None,False,True,Medium,2,False,True,2.5
CLOUD-000346,AST-00546,GCP,DevOps,False,None,False,True,High,3,False,True,4.3
CLOUD-000347,AST-00548,GCP,Networking,True,None,True,True,Low,1,False,False,3.0
CLOUD-000348,AST-00550,Azure,Analytics,False,None,True,True,Low,2,False,False,0.2
CLOUD-000349,AST-00553,AWS,Compute,False,Missing WAF,False,True,Low,0,False,True,3.6
CLOUD-000350,AST-00554,AWS,Networking,False,None,True,True,Low,3,False,False,1.0
CLOUD-000351,AST-00556,Azure,Networking,True,None,True,True,Low,1,False,False,2.8
CLOUD-000352,AST-00557,GCP,Database,True,None,True,True,Medium,9,False,False,5.4
CLOUD-000353,AST-00558,GCP,Serverless,True,None,True,False,High,7,False,True,7.2
CLOUD-000354,AST-00559,AWS,Storage,False,None,True,True,Medium,2,True,False,2.7
CLOUD-000355,AST-00560,GCP,Serverless,False,None,True,True,Low,2,False,False,0.0
CLOUD-000356,AST-00562,Azure,Database,True,None,True,False,Low,0,False,True,3.8
CLOUD-000357,AST-00563,GCP,Database,False,Cross-Account Access,True,True,Low,2,False,True,2.8
CLOUD-000358,AST-00565,GCP,DevOps,False,Open Security Group,True,True,Medium,2,False,True,3.1
CLOUD-000359,AST-00567,GCP,Identity,False,None,False,True,Low,1,False,True,2.1
CLOUD-000360,AST-00568,GCP,DevOps,False,Default VPC,True,True,Low,3,False,True,2.5
CLOUD-000361,AST-00570,AWS,Storage,False,Open Security Group,True,True,Medium,0,False,True,3.1
CLOUD-000362,AST-00574,AWS,Networking,False,None,True,True,Medium,0,False,False,0.7
CLOUD-000363,AST-00575,GCP,Networking,True,Public S3 Bucket,True,True,High,4,False,True,8.1
CLOUD-000364,AST-00576,Azure,Database,True,None,True,True,Low,9,False,False,5.0
CLOUD-000365,AST-00577,AWS,Storage,False,Open Security Group,True,True,Low,2,False,True,2.8
CLOUD-000366,AST-00580,GCP,ML,True,None,True,True,Medium,8,False,False,5.1
CLOUD-000367,AST-00582,Azure,Database,True,No Versioning on Bucket,True,True,High,1,False,True,7.1
CLOUD-000368,AST-00583,AWS,DevOps,False,None,True,False,High,1,False,True,3.4
CLOUD-000369,AST-00584,AWS,ML,False,None,True,True,High,3,False,False,2.2
CLOUD-000370,AST-00585,AWS,ML,False,None,False,True,Medium,0,False,True,2.3
CLOUD-000371,AST-00586,AWS,Database,False,None,True,False,High,3,False,True,3.2
CLOUD-000372,AST-00587,GCP,ML,False,Logging Disabled,False,True,High,3,True,True,7.8
CLOUD-000373,AST-00588,Azure,Analytics,True,None,True,True,Low,8,False,False,4.6
CLOUD-000374,AST-00589,Azure,Networking,False,None,True,True,Low,3,False,False,0.7
CLOUD-000375,AST-00590,AWS,Storage,True,None,True,True,High,9,False,False,6.4
CLOUD-000376,AST-00591,Azure,Container,False,No MFA on Root Account,True,False,High,2,False,True,5.7
CLOUD-000377,AST-00592,GCP,DevOps,True,None,True,True,Low,8,False,False,5.1
CLOUD-000378,AST-00593,GCP,Networking,False,Exposed API Key,True,True,Medium,0,False,True,2.7
CLOUD-000379,AST-00594,GCP,Identity,False,None,True,True,High,3,False,False,2.9
CLOUD-000380,AST-00595,AWS,Networking,False,None,True,True,Medium,1,False,False,1.2
CLOUD-000381,AST-00596,GCP,DevOps,False,None,True,False,High,2,False,True,3.1
CLOUD-000382,AST-00597,Azure,DevOps,False,None,True,False,High,2,False,True,2.9
CLOUD-000383,AST-00598,GCP,DevOps,False,None,True,True,Medium,0,True,False,2.4
CLOUD-000384,AST-00599,Azure,Identity,False,None,True,True,High,1,False,False,2.2
CLOUD-000385,AST-00600,Azure,Container,True,Logging Disabled,True,False,Medium,0,False,True,6.5
CLOUD-000386,AST-00602,Azure,Identity,False,None,True,False,Low,2,False,True,1.1
CLOUD-000387,AST-00603,AWS,Networking,False,No Versioning on Bucket,True,True,High,1,False,True,3.8
CLOUD-000388,AST-00604,GCP,Identity,False,None,True,True,Medium,3,False,False,1.9
CLOUD-000389,AST-00605,AWS,ML,False,None,True,True,High,1,False,False,2.2
CLOUD-000390,AST-00606,Azure,ML,False,Overly Permissive IAM Policy,True,False,Medium,1,False,True,3.8
CLOUD-000391,AST-00608,Azure,Compute,False,None,True,True,High,3,False,False,2.5
CLOUD-000392,AST-00609,Azure,Compute,False,No Network ACL,False,True,Low,0,True,True,5.4
CLOUD-000393,AST-00612,GCP,Storage,True,None,True,True,Medium,4,False,False,5.0
CLOUD-000394,AST-00617,Azure,Networking,False,None,True,False,High,2,False,True,3.9
CLOUD-000395,AST-00619,AWS,DevOps,False,None,True,True,High,3,True,False,3.7
CLOUD-000396,AST-00620,GCP,DevOps,True,None,False,True,Medium,8,False,True,7.5
CLOUD-000397,AST-00622,GCP,Networking,False,None,True,True,Low,2,False,False,0.4
CLOUD-000398,AST-00624,AWS,Serverless,False,None,True,True,Medium,3,False,False,1.6
CLOUD-000399,AST-00626,AWS,Database,False,None,True,True,High,1,True,False,3.8
CLOUD-000400,AST-00627,Azure,Database,False,None,True,True,Medium,2,False,False,1.6
CLOUD-000401,AST-00628,AWS,Database,False,No MFA on Root Account,True,True,Low,3,False,True,3.0
CLOUD-000402,AST-00630,AWS,Identity,False,Unencrypted Volume,True,True,Low,1,False,True,2.4
CLOUD-000403,AST-00633,AWS,DevOps,False,None,True,False,Medium,3,False,True,2.4
CLOUD-000404,AST-00635,AWS,Container,False,None,False,True,Medium,0,False,True,2.1
CLOUD-000405,AST-00639,AWS,Analytics,False,None,True,False,Low,0,False,True,1.0
CLOUD-000406,AST-00640,GCP,ML,False,Unrotated Access Keys,False,True,Low,0,False,True,3.0
CLOUD-000407,AST-00641,Azure,Identity,False,No Versioning on Bucket,True,True,Medium,2,False,True,3.7
CLOUD-000408,AST-00642,AWS,Container,False,None,True,True,Medium,1,False,False,0.9
CLOUD-000409,AST-00643,Azure,DevOps,False,Exposed API Key,True,True,Low,0,False,True,2.0
CLOUD-000410,AST-00645,Azure,Identity,False,None,True,True,High,2,False,False,2.4
CLOUD-000411,AST-00646,AWS,DevOps,False,None,True,True,High,3,False,False,2.8
CLOUD-000412,AST-00647,AWS,Compute,False,None,True,True,Low,1,False,False,0
CLOUD-000413,AST-00648,AWS,Identity,True,No Versioning on Bucket,False,False,Medium,8,False,True,10
CLOUD-000414,AST-00649,GCP,Analytics,True,None,True,False,Low,1,False,True,3.8
CLOUD-000415,AST-00650,Azure,Database,True,None,True,True,Low,0,False,False,2.7
CLOUD-000416,AST-00651,Azure,DevOps,False,None,True,True,Medium,0,False,False,1.2
CLOUD-000417,AST-00654,Azure,DevOps,True,None,True,True,High,1,False,False,5.4
CLOUD-000418,AST-00655,GCP,Serverless,False,None,True,False,High,1,False,True,2.8
CLOUD-000419,AST-00657,AWS,ML,False,None,True,False,Low,1,False,True,1.5
CLOUD-000420,AST-00658,AWS,Database,False,Public S3 Bucket,False,True,Low,2,True,True,4.9
CLOUD-000421,AST-00659,AWS,Identity,True,Open Security Group,True,False,Low,3,False,True,6.3
CLOUD-000422,AST-00660,GCP,ML,False,Overly Permissive IAM Policy,True,True,High,3,False,True,4.1
CLOUD-000423,AST-00661,GCP,ML,True,None,True,True,High,1,False,False,5.3
CLOUD-000424,AST-00664,AWS,Serverless,False,None,True,True,High,0,False,False,1.6
CLOUD-000425,AST-00665,AWS,Compute,False,None,False,True,High,1,False,True,3.3
CLOUD-000426,AST-00667,Azure,Networking,True,No MFA on Root Account,True,False,Medium,7,False,True,8.3
CLOUD-000427,AST-00668,Azure,Networking,False,None,True,True,Medium,2,True,False,3.2
CLOUD-000428,AST-00669,AWS,Identity,True,None,True,True,High,8,True,False,7.6
CLOUD-000429,AST-00671,AWS,Networking,False,None,True,True,Low,1,False,False,0.4
CLOUD-000430,AST-00677,AWS,Networking,False,None,True,True,Medium,2,False,False,1.5
CLOUD-000431,AST-00678,GCP,Compute,False,None,False,True,High,1,False,True,3.8
CLOUD-000432,AST-00679,AWS,ML,False,Public RDS Instance,True,True,Low,2,False,True,2.3
CLOUD-000433,AST-00681,Azure,Serverless,False,Public RDS Instance,True,True,High,3,False,True,4.8
CLOUD-000434,AST-00685,AWS,Networking,False,Public S3 Bucket,True,True,High,0,False,True,3.9
CLOUD-000435,AST-00686,Azure,Identity,False,None,False,True,Low,0,False,True,1.3
CLOUD-000436,AST-00687,GCP,Analytics,True,No Network ACL,True,False,Low,10,False,True,8.2
CLOUD-000437,AST-00688,Azure,DevOps,False,None,True,True,Low,3,True,False,2.4
CLOUD-000438,AST-00689,AWS,DevOps,False,Overly Permissive IAM Policy,True,True,High,3,False,True,4.7
CLOUD-000439,AST-00690,AWS,Identity,False,None,True,True,Medium,1,False,False,1.2
CLOUD-000440,AST-00691,Azure,DevOps,False,None,True,True,Low,3,False,False,0.3
CLOUD-000441,AST-00693,Azure,DevOps,False,Cross-Account Access,False,True,High,0,False,True,5.2
CLOUD-000442,AST-00694,GCP,ML,False,None,True,True,Low,1,False,False,0
CLOUD-000443,AST-00695,AWS,Storage,True,None,False,True,High,7,False,True,8.0
CLOUD-000444,AST-00696,GCP,Serverless,True,None,True,True,Medium,7,False,False,5.3
CLOUD-000445,AST-00698,Azure,DevOps,False,None,True,True,High,1,False,False,2.0
CLOUD-000446,AST-00700,AWS,Compute,False,None,True,True,Low,3,False,False,0.9
CLOUD-000447,AST-00704,Azure,Container,False,None,True,False,High,1,False,True,3.4
CLOUD-000448,AST-00705,Azure,Storage,False,None,True,True,Medium,1,False,False,1.3
CLOUD-000449,AST-00708,Azure,Container,False,None,True,True,High,1,False,False,2.4
CLOUD-000450,AST-00709,GCP,Storage,True,Cross-Account Access,True,True,Medium,4,False,True,6.6
CLOUD-000451,AST-00710,AWS,Networking,False,None,True,True,Low,2,False,False,0.3
CLOUD-000452,AST-00714,AWS,Container,False,None,True,True,High,0,False,False,1.5
CLOUD-000453,AST-00715,Azure,Analytics,False,None,True,False,High,0,False,True,2.6
CLOUD-000454,AST-00717,Azure,ML,False,Public S3 Bucket,True,False,Low,3,True,True,4.9
CLOUD-000455,AST-00718,AWS,Identity,False,None,True,True,Medium,1,False,False,1.0
CLOUD-000456,AST-00721,GCP,Serverless,False,None,True,True,Medium,2,False,False,1.2
CLOUD-000457,AST-00722,GCP,Networking,False,None,True,False,Medium,1,False,True,2.2
CLOUD-000458,AST-00723,AWS,Analytics,False,None,True,True,High,3,False,False,2.6
CLOUD-000459,AST-00724,GCP,DevOps,True,None,True,False,Low,8,True,True,6.6
CLOUD-000460,AST-00725,Azure,DevOps,True,None,True,True,Medium,9,False,False,6.2
CLOUD-000461,AST-00726,GCP,Analytics,True,None,True,True,Low,8,True,False,5.9
CLOUD-000462,AST-00727,GCP,Networking,False,None,True,True,High,2,True,False,3.6
CLOUD-000463,AST-00729,AWS,Identity,False,None,True,True,Low,0,False,False,0.2
CLOUD-000464,AST-00730,GCP,Networking,False,No MFA on Root Account,True,True,Medium,2,False,True,3.1
CLOUD-000465,AST-00731,AWS,DevOps,False,None,True,True,Low,0,False,False,0
CLOUD-000466,AST-00732,Azure,DevOps,False,None,True,False,Medium,3,False,True,2.5
CLOUD-000467,AST-00734,Azure,Container,True,None,True,True,Low,8,False,False,4.3
CLOUD-000468,AST-00737,AWS,Database,False,None,True,True,Low,3,False,False,0.4
CLOUD-000469,AST-00738,Azure,Container,False,None,True,True,High,0,False,False,1.7
CLOUD-000470,AST-00739,AWS,DevOps,False,None,True,True,Medium,1,False,False,1.6
CLOUD-000471,AST-00741,GCP,Database,False,None,True,True,Medium,3,False,False,1.4
CLOUD-000472,AST-00742,GCP,DevOps,False,None,True,True,Medium,1,False,False,1.5
CLOUD-000473,AST-00743,AWS,Networking,True,None,True,True,High,9,False,False,6.9
CLOUD-000474,AST-00745,AWS,ML,False,None,True,False,Low,1,True,True,3.2
CLOUD-000475,AST-00747,Azure,Database,False,Public RDS Instance,True,False,Low,0,False,True,3.2
CLOUD-000476,AST-00748,AWS,Serverless,False,Unrotated Access Keys,True,True,High,0,False,True,3.7
CLOUD-000477,AST-00749,GCP,ML,False,None,False,False,High,3,True,True,6.5
CLOUD-000478,AST-00750,AWS,Storage,False,None,False,True,Low,3,False,True,2.6
CLOUD-000479,AST-00751,AWS,Database,False,None,True,True,Medium,0,False,False,1.1
CLOUD-000480,AST-00752,AWS,ML,False,None,True,False,Low,2,True,True,2.5
CLOUD-000481,AST-00754,AWS,Compute,False,Unencrypted Volume,True,False,Low,0,True,True,4.6
CLOUD-000482,AST-00756,Azure,Compute,False,None,True,True,Medium,0,False,False,1.2
CLOUD-000483,AST-00759,AWS,Compute,False,None,True,True,Medium,1,False,False,1.2
CLOUD-000484,AST-00760,AWS,Compute,False,None,True,True,Low,1,False,False,0.3
CLOUD-000485,AST-00761,Azure,ML,False,Default VPC,True,True,Low,1,False,True,1.8
CLOUD-000486,AST-00763,Azure,Analytics,False,None,True,True,Low,1,False,False,0.2
CLOUD-000487,AST-00764,AWS,Storage,False,No Versioning on Bucket,True,True,High,0,False,True,3.5
CLOUD-000488,AST-00766,AWS,Analytics,False,None,True,True,High,3,False,False,2.3
CLOUD-000489,AST-00768,GCP,Analytics,False,None,True,False,High,3,False,True,3.6
CLOUD-000490,AST-00771,GCP,Analytics,False,Logging Disabled,True,True,High,1,True,True,5.9
CLOUD-000491,AST-00773,AWS,Identity,False,None,True,False,Medium,2,False,True,2.4
CLOUD-000492,AST-00774,Azure,Storage,True,None,False,True,High,10,False,True,8.2
CLOUD-000493,AST-00775,AWS,DevOps,False,None,False,True,High,0,True,True,4.6
CLOUD-000494,AST-00777,AWS,Identity,False,Overly Permissive IAM Policy,True,True,Low,0,False,True,1.5
CLOUD-000495,AST-00778,Azure,Database,True,No Versioning on Bucket,True,False,Medium,3,False,True,7.9
CLOUD-000496,AST-00779,AWS,Compute,True,None,True,True,High,1,False,False,4.7
CLOUD-000497,AST-00782,GCP,Networking,False,No Versioning on Bucket,True,True,Low,0,False,True,2.4
CLOUD-000498,AST-00783,AWS,Serverless,False,None,True,False,Medium,3,False,True,3.0
CLOUD-000499,AST-00784,Azure,Container,False,None,False,True,Low,3,False,True,1.8
CLOUD-000500,AST-00786,Azure,Database,False,None,True,False,Medium,0,False,True,2.5
CLOUD-000501,AST-00787,AWS,Container,False,None,True,False,Low,3,False,True,2.0
CLOUD-000502,AST-00788,AWS,Compute,True,None,True,True,High,4,False,False,5.4
CLOUD-000503,AST-00789,AWS,Analytics,False,None,True,True,High,1,False,False,2.6
CLOUD-000504,AST-00792,AWS,Database,False,Open Security Group,True,False,High,2,False,True,5.3
CLOUD-000505,AST-00795,GCP,Compute,False,Overly Permissive IAM Policy,True,True,Low,0,False,True,2.0
CLOUD-000506,AST-00798,GCP,Storage,False,No Versioning on Bucket,True,True,High,2,False,True,4.3
CLOUD-000507,AST-00799,GCP,Compute,True,Cross-Account Access,True,True,Medium,8,False,True,7.1
CLOUD-000508,AST-00800,GCP,Identity,False,None,True,True,High,2,False,False,2.9
CLOUD-000509,AST-00801,Azure,Database,False,None,True,True,Low,0,False,False,0
CLOUD-000510,AST-00805,AWS,Database,False,None,True,True,Medium,2,False,False,1.3
CLOUD-000511,AST-00806,AWS,Database,False,None,True,False,Medium,0,False,True,1.8
CLOUD-000512,AST-00807,Azure,Storage,False,None,True,True,Medium,0,False,False,0.7
CLOUD-000513,AST-00808,AWS,Analytics,False,None,True,True,Low,0,False,False,0
CLOUD-000514,AST-00810,AWS,Container,False,Public RDS Instance,True,True,High,1,False,True,4.2
CLOUD-000515,AST-00811,AWS,Database,False,None,True,True,High,0,False,False,2.3
CLOUD-000516,AST-00812,Azure,Storage,False,None,True,True,Low,3,False,False,0.5
CLOUD-000517,AST-00815,AWS,Compute,False,None,True,True,High,0,False,False,1.8
CLOUD-000518,AST-00816,Azure,Identity,True,None,True,True,Low,8,True,False,6.1
CLOUD-000519,AST-00817,GCP,Serverless,False,None,False,False,Medium,0,False,True,3.2
CLOUD-000520,AST-00818,GCP,Database,False,Open Security Group,True,False,Low,1,False,True,3.5
CLOUD-000521,AST-00819,Azure,Identity,False,None,True,True,Medium,1,False,False,1.5
CLOUD-000522,AST-00820,Azure,Analytics,True,None,True,True,High,7,False,False,6.1
CLOUD-000523,AST-00821,AWS,Database,False,None,True,False,High,2,False,True,3.6
CLOUD-000524,AST-00826,GCP,Serverless,False,None,True,True,Low,0,True,False,1.3
CLOUD-000525,AST-00827,Azure,Analytics,False,None,True,False,High,1,False,True,3.2
CLOUD-000526,AST-00828,AWS,Serverless,True,Logging Disabled,True,True,Low,5,False,True,5.9
