incident_id,organization_id,asset_id,business_unit_id,threat_id,incident_type,attack_vector,detection_time,response_time,resolution_time,downtime_hours,data_records_affected,incident_severity,direct_financial_loss,recovery_cost,legal_cost,regulatory_penalty,customer_compensation,reputation_loss,total_financial_loss,control_failure,incident_resolved
INC-000149,ORG-009,AST-04777,BU-0053,THREAT-01588,Insider Threat,Email,148,8,116,132,38633,Low,37331,28323,16306,24468,3163978,47668,3318074,Unpatched Vulnerability,True
INC-000150,ORG-011,AST-06926,BU-0065,THREAT-00576,Cloud Breach,Web Application,444,43,81,110,39617,Critical,1051132,1385071,465373,105508,5708490,1680030,10395605,Unpatched Vulnerability,False
INC-000151,ORG-025,AST-04691,BU-0150,THREAT-01172,Malware,Remote Desktop,389,10,25,31,56412,Low,4163,2265,1567,843,9507263,5135,9521236,Unpatched Vulnerability,True
INC-000152,ORG-003,AST-08585,BU-0017,THREAT-04725,Insider Threat,VPN,371,12,12,118,12311,Low,15427,4610,6718,2802,2322052,6073,2357681,Phishing Click,True
INC-000153,ORG-014,AST-04058,BU-0088,THREAT-00339,Account Takeover,Email,57,7,21,112,42337,High,41735,20058,20110,16242,10470503,25322,10593971,Phishing Click,False
INC-000154,ORG-024,AST-02233,BU-0143,THREAT-01567,Supply Chain Attack,Social Engineering,521,24,47,138,2667,Critical,15413603,13647410,3722853,2863199,935593,13152920,49735578,Firewall Misconfiguration,True
INC-000155,ORG-016,AST-03032,BU-0098,THREAT-04809,Cloud Breach,Social Engineering,15,33,50,124,76089,High,11925,5511,5438,1403,17553990,4102,17582369,Weak Password,True
INC-000156,ORG-009,AST-02161,BU-0052,THREAT-04808,Data Breach,Email,612,38,44,24,1003719,Critical,1156373,730724,168122,663865,117647487,986590,121353161,Unpatched Vulnerability,True
INC-000157,ORG-025,AST-04041,BU-0151,THREAT-01909,DDoS,Remote Desktop,77,47,107,64,0,Medium,1715,234,659,0,0,495,3103,Cloud Misconfiguration,True
INC-000158,ORG-006,AST-04771,BU-0035,THREAT-04965,Account Takeover,Cloud Misconfiguration,169,18,57,50,32070,Medium,68986,46297,13779,4415,15549505,19743,15702726,EDR Evasion,False
INC-000159,ORG-004,AST-08532,BU-0019,THREAT-03048,Account Takeover,Remote Desktop,168,16,76,92,63915,Low,111749,74189,26391,32401,14578703,94934,14918367,Firewall Misconfiguration,True
INC-000160,ORG-019,AST-01870,BU-0120,THREAT-04499,Supply Chain Attack,Insider,399,41,52,46,62309,High,981511,954844,692957,614478,28552523,1334944,33131256,EDR Evasion,False
INC-000161,ORG-011,AST-07704,BU-0065,THREAT-02157,Cloud Breach,Insider,559,23,38,114,91751,Medium,135913,153139,125644,55416,6854636,233169,7557917,Weak Password,False
INC-000162,ORG-005,AST-00726,BU-0028,THREAT-04568,DDoS,Remote Desktop,516,38,40,2,0,Low,185027,50814,27882,0,0,55155,318877,None,True
INC-000163,ORG-013,AST-05663,BU-0082,THREAT-02892,Cloud Breach,Insider,557,19,60,93,65494,Medium,6282635,7538144,2923698,4857204,15157320,7453446,44212448,Unpatched Vulnerability,True
INC-000164,ORG-022,AST-08602,BU-0129,THREAT-04537,Insider Threat,VPN,319,20,48,34,6619,Critical,2110854,1156215,709367,658938,693980,661213,5990568,Weak Password,False
INC-000165,ORG-007,AST-05210,BU-0040,THREAT-03687,DDoS,Insider,123,11,47,53,0,Medium,371954,134842,81767,0,0,247157,835720,MFA Bypass,True
INC-000166,ORG-011,AST-05851,BU-0068,THREAT-03076,Insider Threat,Remote Desktop,691,23,45,142,93261,Low,60500,71690,32815,23101,11363426,23873,11575404,EDR Evasion,True
INC-000167,ORG-010,AST-02251,BU-0061,THREAT-02298,Data Breach,Supply Chain,553,41,53,16,1148983,High,1132574,935233,576157,551706,454496565,902692,458594927,Weak Password,True
INC-000168,ORG-001,AST-09966,BU-0003,THREAT-04278,Ransomware,Web Application,116,37,174,594,134593,Medium,323778,382968,160452,222433,30791575,150702,32031908,EDR Evasion,True
INC-000169,ORG-011,AST-06365,BU-0068,THREAT-01057,Malware,Social Engineering,444,22,36,79,49902,High,643527,399978,464684,68798,20097207,780433,22454626,MFA Bypass,True
INC-000170,ORG-006,AST-05946,BU-0033,THREAT-00052,Malware,Insider,595,9,31,73,26494,High,722156,723476,256785,26164,5000402,474929,7203912,None,True
INC-000171,ORG-018,AST-01181,BU-0113,THREAT-01621,Data Breach,VPN,26,22,28,32,269361,Low,112153,119572,64717,76023,17834975,108205,18315644,Cloud Misconfiguration,True
INC-000172,ORG-012,AST-04674,BU-0071,THREAT-04308,Data Breach,VPN,436,34,42,14,4276802,Low,78693,104941,50874,59613,820913808,47595,821255523,Weak Password,True
INC-000173,ORG-025,AST-08976,BU-0152,THREAT-02365,Phishing,Cloud Misconfiguration,468,12,39,51,84687,Low,2454,1711,606,132,36039395,1491,36045788,MFA Bypass,True
INC-000174,ORG-023,AST-04030,BU-0137,THREAT-02751,Ransomware,Insider,622,32,106,78,51317,Low,1508493,2343620,467602,339557,19463465,1092452,25215189,Weak Password,True
INC-000175,ORG-006,AST-07705,BU-0036,THREAT-01981,Malware,Email,113,13,42,34,39612,Medium,479620,339804,160679,155897,10621972,352427,12110399,None,True
INC-000176,ORG-022,AST-07319,BU-0132,THREAT-00969,Phishing,Cloud Misconfiguration,212,22,74,76,34508,Low,361763,165218,176486,117539,5160961,322960,6304928,None,True
INC-000177,ORG-022,AST-06747,BU-0135,THREAT-01463,Data Breach,Web Application,105,23,53,48,4930099,Low,30944,28743,12796,40274,306595740,16926,306725423,None,True
INC-000178,ORG-016,AST-08652,BU-0102,THREAT-03067,Supply Chain Attack,USB,452,22,48,26,2374,High,15518,12681,9162,8608,1056181,20564,1122715,EDR Evasion,True
INC-000179,ORG-020,AST-00207,BU-0123,THREAT-02467,Account Takeover,Brute Force,675,16,158,155,94384,Low,9180,7030,1602,3620,30161310,3933,30186675,Firewall Misconfiguration,True
INC-000180,ORG-015,AST-01893,BU-0090,THREAT-04826,Account Takeover,Web Application,284,32,59,58,51440,High,10526208,5499382,3115449,4571069,10765471,7695255,42172834,Cloud Misconfiguration,False
INC-000181,ORG-022,AST-09392,BU-0130,THREAT-04830,Data Breach,Supply Chain,1,17,43,40,891341,Medium,119056,64257,43862,72605,77361562,86313,77747656,MFA Bypass,True
INC-000182,ORG-020,AST-01395,BU-0122,THREAT-04253,Insider Threat,Cloud Misconfiguration,293,5,44,168,122,High,13856,14123,6995,3579,6543,8119,53215,None,True
INC-000183,ORG-019,AST-05964,BU-0118,THREAT-00182,Supply Chain Attack,VPN,518,24,74,100,35435,High,253913,323403,86421,219017,11907427,422901,13213083,Weak Password,False
INC-000184,ORG-015,AST-07720,BU-0090,THREAT-00918,Malware,Cloud Misconfiguration,636,28,51,28,35006,Critical,9965071,17723239,3434309,4500891,2334341,16297798,54255649,Firewall Misconfiguration,True
INC-000185,ORG-020,AST-02577,BU-0124,THREAT-04605,Insider Threat,Insider,322,13,80,112,34924,Medium,5906,2716,1296,1296,6059243,2121,6072577,Unpatched Vulnerability,False
INC-000186,ORG-011,AST-05105,BU-0066,THREAT-01907,Supply Chain Attack,Email,316,47,57,47,69155,Low,27657,19261,9992,3214,27232462,19980,27312565,Unpatched Vulnerability,True
INC-000187,ORG-006,AST-08434,BU-0034,THREAT-02569,Malware,Email,657,34,150,140,82901,Low,249007,187519,77649,115935,13702657,190927,14523693,None,False
INC-000188,ORG-025,AST-07336,BU-0149,THREAT-01402,Cloud Breach,Cloud Misconfiguration,39,3,3,158,77067,High,27659,13845,9788,13108,7116192,27128,7207719,Unpatched Vulnerability,True
INC-000189,ORG-020,AST-05415,BU-0121,THREAT-01139,Data Breach,Social Engineering,701,13,16,4,2339602,Medium,32962,38893,19469,55598,1103955885,25574,1104128381,Weak Password,True
INC-000190,ORG-015,AST-08030,BU-0094,THREAT-02973,DDoS,Cloud Misconfiguration,711,40,68,28,0,Medium,2725898,766098,939512,0,0,797300,5228807,EDR Evasion,False
INC-000191,ORG-021,AST-04687,BU-0126,THREAT-03580,Supply Chain Attack,Brute Force,480,23,41,20,82503,High,33681,29414,17873,3038,34053908,20777,34158691,Phishing Click,True
INC-000192,ORG-004,AST-05613,BU-0025,THREAT-03611,Account Takeover,Supply Chain,633,41,65,60,49342,High,689446,172957,328826,229395,18353271,244309,20018203,None,True
INC-000193,ORG-001,AST-07092,BU-0004,THREAT-01945,Data Breach,Email,686,6,44,41,1885829,Low,856050,611298,202210,747296,102714892,913613,106045358,Phishing Click,True
INC-000194,ORG-025,AST-00114,BU-0150,THREAT-01529,Account Takeover,Email,638,21,24,22,67886,Medium,1553,1068,545,392,6499026,954,6503538,MFA Bypass,False
INC-000195,ORG-009,AST-06166,BU-0054,THREAT-01195,Ransomware,VPN,172,10,87,461,471434,Low,111498,281808,47111,43825,92315272,129293,92928806,Unpatched Vulnerability,True
INC-000196,ORG-022,AST-00792,BU-0134,THREAT-03973,Cloud Breach,Social Engineering,452,46,139,93,89136,High,4968348,4014681,1970692,1818284,43568872,2923920,59264797,None,True
INC-000197,ORG-021,AST-08072,BU-0128,THREAT-03936,Ransomware,USB,656,4,6,31,167859,Medium,263924,469680,176323,32440,29016998,219454,30178819,Weak Password,False
INC-000198,ORG-011,AST-03858,BU-0067,THREAT-01060,Account Takeover,Brute Force,332,28,55,134,84825,Medium,524117,346123,197260,225144,31303571,399962,32996177,Weak Password,True
INC-000199,ORG-009,AST-08920,BU-0055,THREAT-01916,Data Breach,Cloud Misconfiguration,47,40,52,23,3240186,Medium,32599,33725,23454,24235,543892223,40450,544046687,None,True
INC-000200,ORG-013,AST-04659,BU-0079,THREAT-02324,Insider Threat,Brute Force,670,48,130,110,82605,Low,1705540,972181,243114,766867,6490941,1002947,11181589,Phishing Click,True
INC-000201,ORG-019,AST-03413,BU-0119,THREAT-00864,Phishing,Cloud Misconfiguration,277,29,72,81,79844,Medium,1237158,682985,422590,551056,13247194,1042253,17183235,EDR Evasion,True
INC-000202,ORG-023,AST-00573,BU-0136,THREAT-02779,DDoS,Email,320,30,55,27,0,Medium,2668274,715014,435804,0,0,2444248,6263340,Cloud Misconfiguration,True
INC-000203,ORG-024,AST-06230,BU-0146,THREAT-04618,Insider Threat,Cloud Misconfiguration,674,44,54,14,70795,High,13628714,14214674,8343909,6729552,7909193,10210371,61036412,Unpatched Vulnerability,False
INC-000204,ORG-004,AST-09687,BU-0021,THREAT-03519,Insider Threat,Social Engineering,73,29,71,147,83161,Medium,279329,284465,121938,58239,9032949,200248,9977169,Unpatched Vulnerability,True
INC-000205,ORG-004,AST-04184,BU-0022,THREAT-03697,Phishing,Brute Force,508,22,110,133,7633,Low,13502,9374,4120,7421,444295,12061,490773,Phishing Click,True
INC-000206,ORG-018,AST-08098,BU-0113,THREAT-03433,Cloud Breach,VPN,257,22,139,149,17652,Medium,717052,1052872,202064,390176,2773525,839241,5974929,MFA Bypass,True
INC-000207,ORG-016,AST-07593,BU-0101,THREAT-04071,Account Takeover,USB,472,7,74,86,46128,Low,5449,6181,2588,1639,12546524,2126,12564507,Phishing Click,True
INC-000208,ORG-022,AST-02934,BU-0135,THREAT-02797,Account Takeover,Remote Desktop,475,12,17,94,17289,Medium,406013,535764,113513,237645,8133380,244257,9670573,EDR Evasion,True
INC-000209,ORG-006,AST-04626,BU-0035,THREAT-04790,Insider Threat,Brute Force,364,20,36,132,42919,Low,211934,82007,120856,61155,20973404,78119,21527474,Phishing Click,True
INC-000210,ORG-010,AST-07449,BU-0061,THREAT-00758,Account Takeover,Cloud Misconfiguration,705,2,120,158,18845,Medium,51535,39397,19607,13933,4349004,47218,4520694,Phishing Click,False
INC-000211,ORG-017,AST-04750,BU-0103,THREAT-00485,Phishing,Social Engineering,157,35,61,27,68836,Medium,683483,259171,262087,23168,14866982,396187,16491078,Cloud Misconfiguration,True
INC-000212,ORG-010,AST-02523,BU-0058,THREAT-01571,Cloud Breach,Supply Chain,545,36,132,101,9640,High,639411,175866,190461,308749,1656110,245792,3216390,MFA Bypass,True
INC-000213,ORG-009,AST-08549,BU-0051,THREAT-00555,Supply Chain Attack,Web Application,356,33,65,67,77528,Low,66298,54725,16398,37186,17105838,83271,17363716,EDR Evasion,False
INC-000214,ORG-011,AST-05942,BU-0067,THREAT-04207,Data Breach,Supply Chain,214,19,23,4,1842945,Medium,432747,158873,80737,273915,98233323,373799,99553394,Weak Password,True
INC-000215,ORG-013,AST-02007,BU-0076,THREAT-01001,DDoS,Insider,129,40,72,53,0,Low,1835980,521280,580015,0,0,1429013,4366287,Unpatched Vulnerability,True
INC-000216,ORG-023,AST-00389,BU-0137,THREAT-00277,Insider Threat,USB,129,16,25,13,41046,Low,151992,102263,63766,36277,13392774,119479,13866551,Cloud Misconfiguration,True
INC-000217,ORG-017,AST-04333,BU-0105,THREAT-01318,Phishing,Cloud Misconfiguration,153,33,61,90,74119,Low,1107496,1604084,629722,80298,29020641,445465,32887706,Phishing Click,True
INC-000218,ORG-018,AST-04327,BU-0112,THREAT-00510,Account Takeover,Remote Desktop,99,11,38,38,36192,Low,110570,163779,34009,62875,9343541,94863,9809637,Firewall Misconfiguration,True
INC-000219,ORG-021,AST-06786,BU-0127,THREAT-03402,DDoS,VPN,585,10,11,33,0,Medium,190628,53648,32659,0,0,82078,359013,Firewall Misconfiguration,True
INC-000220,ORG-024,AST-08279,BU-0145,THREAT-02985,Cloud Breach,Insider,414,11,120,109,52796,Low,161321,197864,68194,6011,7180294,61835,7675519,Weak Password,False
INC-000221,ORG-008,AST-06060,BU-0047,THREAT-03147,DDoS,Web Application,132,19,64,47,0,Medium,58372,17155,6178,0,0,39672,121376,None,True
INC-000222,ORG-001,AST-06127,BU-0004,THREAT-00441,DDoS,Supply Chain,705,16,20,10,0,Medium,2788758,1009639,778898,0,0,2586474,7163769,Weak Password,False
INC-000223,ORG-013,AST-01480,BU-0083,THREAT-02008,Phishing,VPN,400,9,107,123,87155,Medium,3831010,1791008,2728328,2432285,6158994,3092959,20034585,Firewall Misconfiguration,True
INC-000224,ORG-014,AST-09927,BU-0084,THREAT-01598,DDoS,Email,311,40,55,22,0,Low,4459,2015,2537,0,0,3658,12669,EDR Evasion,True
INC-000225,ORG-022,AST-01200,BU-0130,THREAT-04682,Malware,VPN,649,37,158,143,91290,Medium,582681,1103418,309076,330918,43168539,472655,45967287,Cloud Misconfiguration,True
INC-000226,ORG-003,AST-05385,BU-0017,THREAT-02822,Data Breach,Remote Desktop,151,24,49,31,4617857,Critical,559317,316408,94189,513383,1390619728,346587,1392449612,MFA Bypass,True
INC-000227,ORG-014,AST-03808,BU-0084,THREAT-04731,DDoS,Supply Chain,111,44,57,29,0,Low,6265,1528,1809,0,0,3459,13061,None,False
INC-000228,ORG-021,AST-07558,BU-0126,THREAT-02956,Phishing,USB,529,35,56,131,73561,Low,70474,47733,23436,21276,15847603,35942,16046464,MFA Bypass,True
INC-000229,ORG-015,AST-05320,BU-0096,THREAT-00319,Cloud Breach,Email,264,11,74,92,69968,Low,986776,369695,134731,483059,9735845,369954,12080061,Weak Password,True
INC-000230,ORG-020,AST-04016,BU-0122,THREAT-00178,DDoS,VPN,128,26,36,66,0,Low,2800,945,1144,0,0,1698,6587,MFA Bypass,False
INC-000231,ORG-009,AST-09326,BU-0052,THREAT-00685,Phishing,Remote Desktop,340,7,7,83,99523,High,392287,330424,315872,313488,38586596,174342,40113010,Phishing Click,True
INC-000232,ORG-023,AST-01421,BU-0137,THREAT-01464,DDoS,Email,502,3,5,49,0,Medium,405083,147029,192949,0,0,166180,911241,None,False
INC-000233,ORG-008,AST-01567,BU-0044,THREAT-03083,Cloud Breach,Cloud Misconfiguration,153,33,63,75,42917,Low,15431,11032,2482,4833,4059591,15050,4108420,MFA Bypass,False
INC-000234,ORG-011,AST-08453,BU-0064,THREAT-00773,DDoS,Insider,97,22,33,13,0,Low,314386,57252,137030,0,0,189777,698445,None,True
INC-000235,ORG-010,AST-06420,BU-0057,THREAT-03004,Phishing,USB,517,23,25,83,93850,Medium,117102,79399,54100,10238,18314809,54699,18630347,Cloud Misconfiguration,True
INC-000236,ORG-018,AST-08501,BU-0115,THREAT-01857,Account Takeover,Social Engineering,358,38,41,8,66771,Low,197468,163326,53268,154581,20322710,299733,21191086,Phishing Click,True
INC-000237,ORG-023,AST-02805,BU-0139,THREAT-03227,Cloud Breach,Social Engineering,207,37,55,88,16601,Medium,2518628,2049864,1146702,1326195,3299783,2047936,12389108,Firewall Misconfiguration,False
INC-000238,ORG-010,AST-08612,BU-0057,THREAT-01197,DDoS,Email,522,42,42,69,0,Medium,116231,40769,62040,0,0,82014,301054,Firewall Misconfiguration,False
INC-000239,ORG-013,AST-09797,BU-0083,THREAT-01488,Cloud Breach,Brute Force,413,36,67,152,8307,High,8955880,10786770,5411089,737972,691395,8650301,35233406,MFA Bypass,True
INC-000240,ORG-017,AST-03749,BU-0109,THREAT-02893,Data Breach,Cloud Misconfiguration,69,12,21,28,1304213,Low,3692664,2375019,718884,1745783,543469636,2263172,554265159,None,False
INC-000241,ORG-022,AST-06067,BU-0135,THREAT-02135,Phishing,USB,184,36,43,10,54883,Low,334877,222170,179362,20252,18784267,342938,19883866,Cloud Misconfiguration,True
INC-000242,ORG-019,AST-00484,BU-0117,THREAT-00885,Insider Threat,Email,207,23,28,36,85415,Medium,861059,576387,399385,203338,24557425,518699,27116293,Unpatched Vulnerability,True
INC-000243,ORG-014,AST-00793,BU-0087,THREAT-03579,Malware,Supply Chain,627,36,58,78,232,High,7213,2046,1055,181,32262,5332,48088,MFA Bypass,True
INC-000244,ORG-003,AST-01732,BU-0012,THREAT-00486,Malware,VPN,33,25,154,164,47392,Low,55266,32580,8135,7782,19392103,45556,19541421,Phishing Click,True
INC-000245,ORG-022,AST-07629,BU-0134,THREAT-02162,Account Takeover,USB,590,6,40,35,68159,Medium,2240186,2001226,299781,1144641,9610053,1231655,16527543,Phishing Click,False
INC-000246,ORG-006,AST-05770,BU-0034,THREAT-03515,DDoS,Cloud Misconfiguration,409,21,29,11,0,Low,140137,60261,72878,0,0,258716,531991,None,False
INC-000247,ORG-008,AST-01386,BU-0046,THREAT-02773,Ransomware,USB,327,25,325,501,462388,Critical,46655,102154,32585,23445,161145275,61834,161411947,Phishing Click,True
INC-000248,ORG-009,AST-05456,BU-0056,THREAT-02058,Insider Threat,Remote Desktop,484,1,27,76,21093,High,731172,398722,132676,171191,6634216,329988,8397966,MFA Bypass,True
INC-000249,ORG-008,AST-07917,BU-0045,THREAT-02497,Ransomware,Social Engineering,615,24,280,443,23571,Low,29286,47033,5983,13749,8181705,10078,8287834,Cloud Misconfiguration,False
INC-000250,ORG-017,AST-02048,BU-0108,THREAT-00260,DDoS,Insider,389,10,71,61,0,Low,899231,142473,278879,0,0,634347,1954930,Firewall Misconfiguration,False
INC-000251,ORG-015,AST-03557,BU-0091,THREAT-01995,Cloud Breach,Email,128,28,53,143,10186,Low,553671,267776,129204,155544,1417951,466387,2990533,None,True
INC-000252,ORG-015,AST-06602,BU-0091,THREAT-01983,Account Takeover,Supply Chain,410,33,90,141,12399,Medium,2125110,2225400,852855,486355,980830,925431,7595979,None,True
INC-000253,ORG-004,AST-00650,BU-0022,THREAT-04725,Supply Chain Attack,Supply Chain,335,17,47,88,89097,Medium,522051,515972,247556,145615,31874207,619146,33924547,Firewall Misconfiguration,True
INC-000254,ORG-015,AST-05025,BU-0092,THREAT-04151,Cloud Breach,Email,593,2,4,3,58080,Medium,6837730,5283441,2169727,1866347,19143237,4687780,39988263,Unpatched Vulnerability,True
INC-000255,ORG-022,AST-00479,BU-0131,THREAT-03729,Malware,Social Engineering,335,16,64,144,99367,Low,49664,35377,20358,20277,34858094,47336,35031105,EDR Evasion,True
INC-000256,ORG-005,AST-05910,BU-0026,THREAT-03218,Supply Chain Attack,USB,409,14,50,112,14178,Medium,47662,35397,12571,11858,5373690,47611,5528790,Unpatched Vulnerability,False
INC-000257,ORG-018,AST-03629,BU-0111,THREAT-02121,Phishing,Cloud Misconfiguration,369,13,50,98,58445,Low,417789,243048,72625,14199,22485859,153328,23386848,None,True
INC-000258,ORG-025,AST-09086,BU-0148,THREAT-03209,Account Takeover,Remote Desktop,427,20,109,139,88203,Low,1754,1192,745,221,26158869,1249,26164031,EDR Evasion,True
INC-000259,ORG-020,AST-01796,BU-0122,THREAT-03289,Account Takeover,Insider,649,2,30,64,19896,High,110199,51641,23112,35731,4491782,67738,4780202,EDR Evasion,False
INC-000260,ORG-016,AST-04002,BU-0100,THREAT-04492,Account Takeover,Social Engineering,191,24,33,51,48951,Medium,14824,11584,4239,3337,21268768,7064,21309818,Weak Password,False
INC-000261,ORG-019,AST-09541,BU-0116,THREAT-04414,Supply Chain Attack,Supply Chain,579,40,44,37,90753,Low,446879,269210,223746,144960,21672240,304356,23061391,MFA Bypass,False
INC-000262,ORG-020,AST-03509,BU-0122,THREAT-02413,Account Takeover,VPN,584,42,54,43,39973,Low,7612,3044,1304,3480,11183629,7963,11207032,Phishing Click,True
INC-000263,ORG-007,AST-03524,BU-0040,THREAT-04469,Supply Chain Attack,Cloud Misconfiguration,434,42,70,35,87643,Low,651603,1155501,590177,481257,8071113,957668,11907319,None,True
INC-000264,ORG-022,AST-00242,BU-0130,THREAT-02414,Supply Chain Attack,Email,373,40,54,108,97890,Low,123747,138207,81439,136,47388768,92800,47825098,Cloud Misconfiguration,True
